user_id,variant,clicks,sessions,day
4916,treatment,2,9,2
4917,treatment,0,9,3
4918,treatment,0,9,4
4919,treatment,2,8,5
4920,treatment,0,5,6
4921,treatment,3,9,7
4922,treatment,1,9,8
4923,treatment,3,11,9
4924,treatment,1,9,10
4925,treatment,0,10,11
4926,treatment,0,4,12
4927,treatment,0,9,13
4928,treatment,1,8,14
4929,treatment,0,7,1
4930,treatment,1,8,2
4931,treatment,0,6,3
4932,treatment,0,6,4
4933,treatment,1,6,5
4934,treatment,0,10,6
4935,treatment,0,7,7
4936,treatment,3,7,8
4937,treatment,1,8,9
4938,treatment,1,7,10
4939,treatment,1,7,11
4940,treatment,1,8,12
4941,treatment,2,10,13
4942,treatment,1,11,14
4943,treatment,1,8,1
4944,treatment,0,7,2
4945,treatment,0,6,3
4946,treatment,1,4,4
4947,treatment,1,9,5
4948,treatment,0,9,6
4949,treatment,1,8,7
4950,treatment,2,9,8
4951,treatment,0,8,9
4952,treatment,1,8,10
4953,treatment,1,8,11
4954,treatment,2,12,12
4955,treatment,0,9,13
4956,treatment,2,8,14
4957,treatment,3,12,1
4958,treatment,0,9,2
4959,treatment,0,5,3
4960,treatment,0,8,4
4961,treatment,2,8,5
4962,treatment,1,11,6
4963,treatment,0,8,7
4964,treatment,1,12,8
4965,treatment,1,12,9
4966,treatment,2,10,10
4967,treatment,3,10,11
4968,treatment,0,8,12
4969,treatment,1,9,13
4970,treatment,1,6,14
4971,treatment,4,11,1
4972,treatment,1,10,2
4973,treatment,1,9,3
4974,treatment,2,10,4
4975,treatment,0,5,5
4976,treatment,0,7,6
4977,treatment,2,8,7
4978,treatment,0,8,8
4979,treatment,1,9,9
4980,treatment,1,5,10
4981,treatment,2,11,11
4982,treatment,0,11,12
4983,treatment,0,8,13
4984,treatment,2,9,14
4985,treatment,1,10,1
4986,treatment,0,6,2
4987,treatment,0,8,3
4988,treatment,2,7,4
4989,treatment,1,8,5
4990,treatment,0,8,6
4991,treatment,1,10,7
4992,treatment,1,9,8
4993,treatment,1,8,9
4994,treatment,2,9,10
4995,treatment,1,10,11
4996,treatment,0,9,12
4997,treatment,2,10,13
4998,treatment,0,6,14
4999,treatment,0,8,1
5000,treatment,1,7,2
5001,treatment,0,7,3
5002,treatment,3,10,4
5003,treatment,0,5,5
5004,treatment,1,9,6
5005,treatment,0,9,7
5006,treatment,0,7,8
5007,treatment,2,11,9
5008,treatment,0,8,10
5009,treatment,1,7,11
5010,treatment,0,4,12
5011,treatment,0,8,13
5012,treatment,1,12,14
5013,treatment,0,8,1
5014,treatment,3,10,2
5015,treatment,2,8,3
5016,treatment,2,11,4
5017,treatment,2,5,5
5018,treatment,0,8,6
5019,treatment,0,7,7
5020,treatment,1,10,8
5021,treatment,2,9,9
5022,treatment,0,8,10
5023,treatment,1,9,11
5024,treatment,0,4,12
5025,treatment,4,6,13
5026,treatment,1,7,14
5027,treatment,1,7,1
5028,treatment,3,11,2
5029,treatment,1,9,3
5030,treatment,3,12,4
5031,treatment,1,8,5
5032,treatment,1,11,6
5033,treatment,2,8,7
5034,treatment,3,5,8
5035,treatment,2,11,9
5036,treatment,0,8,10
5037,treatment,1,9,11
5038,treatment,0,9,12
5039,treatment,0,8,13
5040,treatment,0,7,14
5041,treatment,2,11,1
5042,treatment,1,10,2
5043,treatment,1,6,3
5044,treatment,0,7,4
5045,treatment,1,10,5
5046,treatment,1,10,6
5047,treatment,1,7,7
5048,treatment,0,9,8
5049,treatment,0,7,9
5050,treatment,1,8,10
5051,treatment,0,7,11
5052,treatment,0,7,12
5053,treatment,1,10,13
5054,treatment,3,11,14
5055,treatment,1,12,1
5056,treatment,0,5,2
5057,treatment,0,12,3
5058,treatment,0,9,4
5059,treatment,0,6,5
5060,treatment,1,9,6
5061,treatment,3,7,7
5062,treatment,0,7,8
5063,treatment,1,8,9
5064,treatment,2,11,10
5065,treatment,1,4,11
5066,treatment,0,7,12
5067,treatment,2,11,13
5068,treatment,0,5,14
5069,treatment,0,9,1
5070,treatment,0,7,2
5071,treatment,0,7,3
5072,treatment,2,11,4
5073,treatment,1,9,5
5074,treatment,1,9,6
5075,treatment,1,9,7
5076,treatment,0,8,8
5077,treatment,0,7,9
5078,treatment,3,9,10
5079,treatment,0,8,11
5080,treatment,0,7,12
5081,treatment,0,10,13
5082,treatment,2,10,14
5083,treatment,1,10,1
5084,treatment,0,7,2
5085,treatment,1,7,3
5086,treatment,2,8,4
5087,treatment,1,12,5
5088,treatment,1,12,6
5089,treatment,0,11,7
5090,treatment,1,10,8
5091,treatment,0,9,9
5092,treatment,1,7,10
5093,treatment,0,7,11
5094,treatment,2,10,12
5095,treatment,1,9,13
5096,treatment,1,7,14
5097,treatment,1,9,1
5098,treatment,0,8,2
5099,treatment,1,10,3
5100,treatment,1,13,4
5101,treatment,1,10,5
5102,treatment,0,4,6
5103,treatment,2,7,7
5104,treatment,2,8,8
5105,treatment,3,7,9
5106,treatment,3,12,10
5107,treatment,0,8,11
5108,treatment,0,2,12
5109,treatment,1,7,13
5110,treatment,1,9,14
5111,treatment,0,10,1
5112,treatment,0,8,2
5113,treatment,2,9,3
5114,treatment,0,9,4
5115,treatment,1,9,5
5116,treatment,0,9,6
5117,treatment,1,7,7
5118,treatment,1,13,8
5119,treatment,0,6,9
5120,treatment,2,11,10
5121,treatment,3,10,11
5122,treatment,1,13,12
5123,treatment,2,10,13
5124,treatment,2,10,14
5125,treatment,2,10,1
5126,treatment,1,8,2
5127,treatment,0,6,3
5128,treatment,2,11,4
5129,treatment,1,7,5
5130,treatment,0,2,6
5131,treatment,0,5,7
5132,treatment,1,11,8
5133,treatment,0,9,9
5134,treatment,1,7,10
5135,treatment,0,6,11
5136,treatment,1,9,12
5137,treatment,1,12,13
5138,treatment,0,9,14
5139,treatment,1,11,1
5140,treatment,0,10,2
5141,treatment,0,6,3
5142,treatment,2,10,4
5143,treatment,1,9,5
5144,treatment,0,9,6
5145,treatment,0,9,7
5146,treatment,0,9,8
5147,treatment,1,8,9
5148,treatment,1,9,10
5149,treatment,2,9,11
5150,treatment,1,9,12
5151,treatment,0,6,13
5152,treatment,0,8,14
5153,treatment,1,7,1
5154,treatment,0,7,2
5155,treatment,1,10,3
5156,treatment,2,8,4
5157,treatment,2,9,5
5158,treatment,1,9,6
5159,treatment,1,10,7
5160,treatment,3,10,8
5161,treatment,2,9,9
5162,treatment,2,11,10
5163,treatment,0,12,11
5164,treatment,2,9,12
5165,treatment,2,10,13
5166,treatment,2,10,14
5167,treatment,0,4,1
5168,treatment,2,9,2
5169,treatment,3,7,3
5170,treatment,0,10,4
5171,treatment,1,10,5
5172,treatment,2,10,6
5173,treatment,1,12,7
5174,treatment,0,9,8
5175,treatment,0,9,9
5176,treatment,0,7,10
5177,treatment,1,9,11
5178,treatment,1,9,12
5179,treatment,0,9,13
5180,treatment,3,7,14
5181,treatment,1,9,1
5182,treatment,0,8,2
5183,treatment,1,13,3
5184,treatment,0,9,4
5185,treatment,3,10,5
5186,treatment,1,6,6
5187,treatment,0,7,7
5188,treatment,0,7,8
5189,treatment,2,6,9
5190,treatment,1,10,10
5191,treatment,0,7,11
5192,treatment,1,6,12
5193,treatment,1,9,13
5194,treatment,0,7,14
5195,treatment,1,8,1
5196,treatment,1,7,2
5197,treatment,1,12,3
5198,treatment,2,5,4
5199,treatment,1,11,5
5200,treatment,1,10,6
5201,treatment,0,6,7
5202,treatment,0,8,8
5203,treatment,0,11,9
5204,treatment,0,9,10
5205,treatment,2,10,11
5206,treatment,3,11,12
5207,treatment,1,8,13
5208,treatment,0,9,14
5209,treatment,0,9,1
5210,treatment,1,6,2
5211,treatment,0,6,3
5212,treatment,1,10,4
5213,treatment,0,7,5
5214,treatment,0,6,6
5215,treatment,1,8,7
5216,treatment,2,10,8
5217,treatment,0,6,9
5218,treatment,0,7,10
5219,treatment,0,6,11
5220,treatment,1,9,12
5221,treatment,1,9,13
5222,treatment,0,6,14
5223,treatment,0,11,1
5224,treatment,3,10,2
5225,treatment,0,11,3
5226,treatment,2,11,4
5227,treatment,3,8,5
5228,treatment,2,9,6
5229,treatment,1,8,7
5230,treatment,1,9,8
5231,treatment,0,11,9
5232,treatment,0,9,10
5233,treatment,1,8,11
5234,treatment,1,8,12
5235,treatment,1,6,13
5236,treatment,2,9,14
5237,treatment,1,7,1
5238,treatment,0,9,2
5239,treatment,2,8,3
5240,treatment,0,7,4
5241,treatment,0,5,5
5242,treatment,0,8,6
5243,treatment,2,7,7
5244,treatment,3,7,8
5245,treatment,0,8,9
5246,treatment,0,9,10
5247,treatment,2,10,11
5248,treatment,1,6,12
5249,treatment,0,10,13
5250,treatment,3,11,14
5251,treatment,2,11,1
5252,treatment,2,6,2
5253,treatment,1,7,3
5254,treatment,1,8,4
5255,treatment,2,6,5
5256,treatment,4,6,6
5257,treatment,0,7,7
5258,treatment,0,7,8
5259,treatment,2,11,9
5260,treatment,1,8,10
5261,treatment,1,4,11
5262,treatment,1,7,12
5263,treatment,1,9,13
5264,treatment,2,8,14
5265,treatment,0,9,1
5266,treatment,3,8,2
5267,treatment,0,3,3
5268,treatment,3,12,4
5269,treatment,1,12,5
5270,treatment,1,7,6
5271,treatment,1,8,7
5272,treatment,3,9,8
5273,treatment,4,10,9
5274,treatment,2,10,10
5275,treatment,0,8,11
5276,treatment,1,10,12
5277,treatment,1,8,13
5278,treatment,3,7,14
5279,treatment,2,8,1
5280,treatment,2,8,2
5281,treatment,0,10,3
5282,treatment,3,8,4
5283,treatment,0,6,5
5284,treatment,1,10,6
5285,treatment,0,6,7
5286,treatment,1,7,8
5287,treatment,1,7,9
5288,treatment,1,9,10
5289,treatment,2,10,11
5290,treatment,1,10,12
5291,treatment,2,11,13
5292,treatment,1,9,14
5293,treatment,2,7,1
5294,treatment,2,11,2
5295,treatment,3,13,3
5296,treatment,0,7,4
5297,treatment,2,5,5
5298,treatment,0,8,6
5299,treatment,1,7,7
5300,treatment,2,6,8
5301,treatment,2,10,9
5302,treatment,2,8,10
5303,treatment,2,8,11
5304,treatment,0,10,12
5305,treatment,0,10,13
5306,treatment,0,7,14
5307,treatment,2,9,1
5308,treatment,1,7,2
5309,treatment,1,8,3
5310,treatment,0,9,4
5311,treatment,1,10,5
5312,treatment,1,8,6
5313,treatment,2,10,7
5314,treatment,1,9,8
5315,treatment,0,7,9
5316,treatment,2,11,10
5317,treatment,2,13,11
5318,treatment,0,6,12
5319,treatment,2,12,13
5320,treatment,2,8,14
5321,treatment,0,9,1
5322,treatment,1,8,2
5323,treatment,0,8,3
5324,treatment,2,10,4
5325,treatment,0,8,5
5326,treatment,3,10,6
5327,treatment,0,8,7
5328,treatment,0,8,8
5329,treatment,1,10,9
5330,treatment,4,10,10
5331,treatment,0,6,11
5332,treatment,0,6,12
5333,treatment,1,5,13
5334,treatment,2,5,14
5335,treatment,0,9,1
5336,treatment,0,9,2
5337,treatment,1,9,3
5338,treatment,0,6,4
5339,treatment,1,7,5
5340,treatment,1,12,6
5341,treatment,0,7,7
5342,treatment,0,11,8
5343,treatment,2,11,9
5344,treatment,1,6,10
5345,treatment,2,11,11
5346,treatment,2,9,12
5347,treatment,0,3,13
5348,treatment,0,10,14
5349,treatment,2,9,1
5350,treatment,1,10,2
5351,treatment,1,10,3
5352,treatment,0,8,4
5353,treatment,0,9,5
5354,treatment,0,7,6
5355,treatment,1,6,7
5356,treatment,0,7,8
5357,treatment,0,6,9
5358,treatment,1,8,10
5359,treatment,0,8,11
5360,treatment,1,8,12
5361,treatment,1,10,13
5362,treatment,1,11,14
5363,treatment,4,12,1
5364,treatment,1,5,2
5365,treatment,2,9,3
5366,treatment,1,9,4
5367,treatment,1,11,5
5368,treatment,0,2,6
5369,treatment,2,8,7
5370,treatment,0,6,8
5371,treatment,1,5,9
5372,treatment,0,9,10
5373,treatment,0,7,11
5374,treatment,0,9,12
5375,treatment,1,7,13
5376,treatment,1,6,14
5377,treatment,1,7,1
5378,treatment,0,6,2
5379,treatment,1,8,3
5380,treatment,1,7,4
5381,treatment,1,9,5
5382,treatment,2,9,6
5383,treatment,0,6,7
5384,treatment,1,10,8
5385,treatment,2,10,9
5386,treatment,1,8,10
5387,treatment,0,2,11
5388,treatment,1,10,12
5389,treatment,0,9,13
5390,treatment,2,7,14
5391,treatment,1,8,1
5392,treatment,0,6,2
5393,treatment,3,7,3
5394,treatment,1,10,4
5395,treatment,1,6,5
5396,treatment,0,9,6
5397,treatment,0,8,7
5398,treatment,0,7,8
5399,treatment,0,9,9
5400,treatment,0,10,10
5401,treatment,1,8,11
5402,treatment,1,11,12
5403,treatment,0,8,13
5404,treatment,0,7,14
5405,treatment,2,6,1
5406,treatment,0,5,2
5407,treatment,1,8,3
5408,treatment,2,6,4
5409,treatment,0,7,5
5410,treatment,0,6,6
5411,treatment,0,10,7
5412,treatment,1,7,8
5413,treatment,0,6,9
5414,treatment,1,9,10
5415,treatment,1,7,11
5416,treatment,1,9,12
5417,treatment,1,5,13
5418,treatment,0,8,14
5419,treatment,0,6,1
5420,treatment,2,7,2
5421,treatment,0,5,3
5422,treatment,0,11,4
5423,treatment,1,7,5
5424,treatment,1,9,6
5425,treatment,3,10,7
5426,treatment,1,10,8
5427,treatment,0,8,9
5428,treatment,0,7,10
5429,treatment,1,9,11
5430,treatment,2,11,12
5431,treatment,1,9,13
5432,treatment,1,8,14
5433,treatment,2,8,1
5434,treatment,2,9,2
5435,treatment,0,5,3
5436,treatment,1,9,4
5437,treatment,0,10,5
5438,treatment,2,10,6
5439,treatment,0,7,7
5440,treatment,2,6,8
5441,treatment,1,7,9
5442,treatment,0,7,10
5443,treatment,2,10,11
5444,treatment,0,9,12
5445,treatment,2,8,13
5446,treatment,2,12,14
5447,treatment,0,4,1
5448,treatment,3,10,2
5449,treatment,0,8,3
5450,treatment,1,7,4
5451,treatment,0,5,5
5452,treatment,3,7,6
5453,treatment,0,11,7
5454,treatment,0,8,8
5455,treatment,0,10,9
5456,treatment,0,9,10
5457,treatment,2,8,11
5458,treatment,1,6,12
5459,treatment,2,10,13
5460,treatment,2,6,14
5461,treatment,0,8,1
5462,treatment,2,7,2
5463,treatment,1,9,3
5464,treatment,2,8,4
5465,treatment,2,11,5
5466,treatment,0,8,6
5467,treatment,1,9,7
5468,treatment,1,9,8
5469,treatment,2,13,9
5470,treatment,0,7,10
5471,treatment,0,5,11
5472,treatment,1,5,12
5473,treatment,1,7,13
5474,treatment,2,8,14
5475,treatment,0,8,1
5476,treatment,0,10,2
5477,treatment,0,12,3
5478,treatment,0,9,4
5479,treatment,2,8,5
5480,treatment,0,4,6
5481,treatment,0,8,7
5482,treatment,1,8,8
5483,treatment,0,6,9
5484,treatment,0,7,10
5485,treatment,0,10,11
5486,treatment,0,8,12
5487,treatment,1,9,13
5488,treatment,2,11,14
5489,treatment,1,10,1
5490,treatment,2,7,2
5491,treatment,1,11,3
5492,treatment,1,8,4
5493,treatment,0,8,5
5494,treatment,2,8,6
5495,treatment,1,9,7
5496,treatment,1,8,8
5497,treatment,1,8,9
5498,treatment,0,6,10
5499,treatment,1,7,11
5500,treatment,1,8,12
5501,treatment,1,4,13
5502,treatment,0,6,14
5503,treatment,2,8,1
5504,treatment,0,6,2
5505,treatment,1,8,3
5506,treatment,0,6,4
5507,treatment,1,9,5
5508,treatment,3,10,6
5509,treatment,4,9,7
5510,treatment,2,9,8
5511,treatment,0,12,9
5512,treatment,1,8,10
5513,treatment,2,9,11
5514,treatment,1,10,12
5515,treatment,0,10,13
5516,treatment,0,7,14
5517,treatment,2,13,1
5518,treatment,0,8,2
5519,treatment,0,9,3
5520,treatment,1,8,4
5521,treatment,0,6,5
5522,treatment,1,8,6
5523,treatment,0,10,7
5524,treatment,1,7,8
5525,treatment,0,10,9
5526,treatment,2,11,10
5527,treatment,2,5,11
5528,treatment,0,7,12
5529,treatment,0,8,13
5530,treatment,1,8,14
5531,treatment,0,6,1
5532,treatment,1,8,2
5533,treatment,1,10,3
5534,treatment,0,9,4
5535,treatment,0,8,5
5536,treatment,0,10,6
5537,treatment,1,3,7
5538,treatment,2,4,8
5539,treatment,0,9,9
5540,treatment,1,9,10
5541,treatment,2,9,11
5542,treatment,0,7,12
5543,treatment,1,5,13
5544,treatment,2,12,14
5545,treatment,1,10,1
5546,treatment,0,7,2
5547,treatment,0,10,3
5548,treatment,0,8,4
5549,treatment,0,10,5
5550,treatment,1,7,6
5551,treatment,2,8,7
5552,treatment,1,10,8
5553,treatment,1,9,9
5554,treatment,2,8,10
5555,treatment,0,11,11
5556,treatment,1,9,12
5557,treatment,0,5,13
5558,treatment,1,9,14
5559,treatment,1,9,1
5560,treatment,2,8,2
5561,treatment,0,9,3
5562,treatment,1,7,4
5563,treatment,1,3,5
5564,treatment,3,5,6
5565,treatment,3,9,7
5566,treatment,1,10,8
5567,treatment,1,11,9
5568,treatment,1,7,10
5569,treatment,1,8,11
5570,treatment,1,6,12
5571,treatment,0,7,13
5572,treatment,1,9,14
5573,treatment,3,10,1
5574,treatment,2,6,2
5575,treatment,3,13,3
5576,treatment,0,8,4
5577,treatment,0,5,5
5578,treatment,1,11,6
5579,treatment,0,7,7
5580,treatment,0,10,8
5581,treatment,2,6,9
5582,treatment,0,10,10
5583,treatment,2,10,11
5584,treatment,1,8,12
5585,treatment,0,7,13
5586,treatment,0,11,14
5587,treatment,1,10,1
5588,treatment,1,7,2
5589,treatment,0,6,3
5590,treatment,0,12,4
5591,treatment,1,10,5
5592,treatment,0,10,6
5593,treatment,1,8,7
5594,treatment,1,10,8
5595,treatment,1,9,9
5596,treatment,0,11,10
5597,treatment,0,10,11
5598,treatment,3,8,12
5599,treatment,0,8,13
5600,treatment,1,9,14
5601,treatment,2,8,1
5602,treatment,0,7,2
5603,treatment,0,5,3
5604,treatment,1,8,4
5605,treatment,1,7,5
5606,treatment,0,11,6
5607,treatment,0,8,7
5608,treatment,1,8,8
5609,treatment,3,11,9
5610,treatment,1,4,10
5611,treatment,1,5,11
5612,treatment,0,9,12
5613,treatment,1,6,13
5614,treatment,2,6,14
5615,treatment,2,11,1
5616,treatment,0,8,2
5617,treatment,0,5,3
5618,treatment,2,8,4
5619,treatment,1,8,5
5620,treatment,0,7,6
5621,treatment,0,7,7
5622,treatment,0,7,8
5623,treatment,1,9,9
5624,treatment,1,8,10
5625,treatment,1,7,11
5626,treatment,1,11,12
5627,treatment,1,9,13
5628,treatment,0,9,14
5629,treatment,1,8,1
5630,treatment,0,11,2
5631,treatment,2,8,3
5632,treatment,2,5,4
5633,treatment,2,9,5
5634,treatment,0,7,6
5635,treatment,0,9,7
5636,treatment,2,12,8
5637,treatment,1,7,9
5638,treatment,0,7,10
5639,treatment,1,6,11
5640,treatment,2,9,12
5641,treatment,0,4,13
5642,treatment,1,8,14
5643,treatment,1,11,1
5644,treatment,1,7,2
5645,treatment,0,6,3
5646,treatment,0,7,4
5647,treatment,1,8,5
5648,treatment,1,7,6
5649,treatment,0,9,7
5650,treatment,0,7,8
5651,treatment,3,8,9
5652,treatment,2,11,10
5653,treatment,2,9,11
5654,treatment,2,11,12
5655,treatment,0,8,13
5656,treatment,4,7,14
5657,treatment,0,6,1
5658,treatment,1,7,2
5659,treatment,1,10,3
5660,treatment,1,5,4
5661,treatment,0,11,5
5662,treatment,2,9,6
5663,treatment,0,5,7
5664,treatment,1,10,8
5665,treatment,2,13,9
5666,treatment,0,6,10
5667,treatment,1,9,11
5668,treatment,0,11,12
5669,treatment,1,8,13
5670,treatment,0,7,14
5671,treatment,1,10,1
5672,treatment,0,5,2
5673,treatment,0,8,3
5674,treatment,1,10,4
5675,treatment,0,6,5
5676,treatment,0,7,6
5677,treatment,1,8,7
5678,treatment,1,9,8
5679,treatment,0,7,9
5680,treatment,2,7,10
5681,treatment,0,8,11
5682,treatment,0,9,12
5683,treatment,1,9,13
5684,treatment,1,6,14
5685,treatment,1,8,1
5686,treatment,2,8,2
5687,treatment,1,12,3
5688,treatment,0,7,4
5689,treatment,1,10,5
5690,treatment,0,8,6
5691,treatment,0,10,7
5692,treatment,3,9,8
5693,treatment,1,9,9
5694,treatment,4,9,10
5695,treatment,0,9,11
5696,treatment,0,6,12
5697,treatment,0,10,13
5698,treatment,1,11,14
5699,treatment,0,7,1
5700,treatment,1,10,2
5701,treatment,1,7,3
5702,treatment,2,7,4
5703,treatment,0,8,5
5704,treatment,1,6,6
5705,treatment,1,8,7
5706,treatment,0,7,8
5707,treatment,0,7,9
5708,treatment,2,9,10
5709,treatment,0,8,11
5710,treatment,0,6,12
5711,treatment,0,4,13
5712,treatment,1,8,14
5713,treatment,0,9,1
5714,treatment,0,6,2
5715,treatment,2,7,3
5716,treatment,1,6,4
5717,treatment,2,11,5
5718,treatment,1,10,6
5719,treatment,1,9,7
5720,treatment,0,8,8
5721,treatment,2,10,9
5722,treatment,1,12,10
5723,treatment,1,11,11
5724,treatment,0,5,12
5725,treatment,1,10,13
5726,treatment,1,5,14
5727,treatment,0,8,1
5728,treatment,2,11,2
5729,treatment,2,8,3
5730,treatment,0,10,4
5731,treatment,3,10,5
5732,treatment,1,13,6
5733,treatment,0,9,7
5734,treatment,1,6,8
5735,treatment,0,9,9
5736,treatment,2,8,10
5737,treatment,2,8,11
5738,treatment,4,7,12
5739,treatment,1,7,13
5740,treatment,0,8,14
5741,treatment,3,8,1
5742,treatment,1,6,2
5743,treatment,0,10,3
5744,treatment,2,7,4
5745,treatment,0,7,5
5746,treatment,0,9,6
5747,treatment,1,7,7
5748,treatment,2,9,8
5749,treatment,3,9,9
5750,treatment,0,11,10
5751,treatment,1,8,11
5752,treatment,1,6,12
5753,treatment,1,12,13
5754,treatment,1,6,14
5755,treatment,1,9,1
5756,treatment,0,7,2
5757,treatment,1,10,3
5758,treatment,2,6,4
5759,treatment,2,8,5
5760,treatment,2,10,6
5761,treatment,2,11,7
5762,treatment,0,8,8
5763,treatment,0,10,9
5764,treatment,1,8,10
5765,treatment,1,8,11
5766,treatment,3,11,12
5767,treatment,1,10,13
5768,treatment,0,8,14
5769,treatment,1,10,1
5770,treatment,0,7,2
5771,treatment,0,6,3
5772,treatment,0,9,4
5773,treatment,1,8,5
5774,treatment,1,5,6
5775,treatment,0,8,7
5776,treatment,1,7,8
5777,treatment,0,9,9
5778,treatment,1,8,10
5779,treatment,0,10,11
5780,treatment,0,6,12
5781,treatment,3,10,13
5782,treatment,2,8,14
5783,treatment,1,7,1
5784,treatment,2,8,2
5785,treatment,0,5,3
5786,treatment,0,9,4
5787,treatment,1,6,5
5788,treatment,3,12,6
5789,treatment,1,11,7
5790,treatment,1,7,8
5791,treatment,1,6,9
5792,treatment,1,8,10
5793,treatment,0,6,11
5794,treatment,0,7,12
5795,treatment,1,7,13
5796,treatment,1,8,14
5797,treatment,0,9,1
5798,treatment,0,10,2
5799,treatment,0,8,3
5800,treatment,2,8,4
5801,treatment,0,10,5
5802,treatment,1,11,6
5803,treatment,0,9,7
5804,treatment,1,5,8
5805,treatment,0,8,9
5806,treatment,0,7,10
5807,treatment,1,6,11
5808,treatment,1,12,12
5809,treatment,1,7,13
5810,treatment,0,7,14
5811,treatment,0,7,1
5812,treatment,0,5,2
5813,treatment,1,9,3
5814,treatment,1,4,4
5815,treatment,0,8,5
5816,treatment,1,8,6
5817,treatment,1,11,7
5818,treatment,1,13,8
5819,treatment,1,10,9
5820,treatment,3,10,10
5821,treatment,1,6,11
5822,treatment,1,9,12
5823,treatment,1,9,13
5824,treatment,4,8,14
5825,treatment,1,11,1
5826,treatment,0,3,2
5827,treatment,3,12,3
5828,treatment,0,9,4
5829,treatment,1,8,5
5830,treatment,1,8,6
5831,treatment,0,7,7
5832,treatment,2,10,8
5833,treatment,1,5,9
5834,treatment,1,8,10
5835,treatment,1,6,11
5836,treatment,3,8,12
5837,treatment,2,10,13
5838,treatment,0,11,14
5839,treatment,0,6,1
5840,treatment,0,8,2
5841,treatment,1,10,3
5842,treatment,0,10,4
5843,treatment,0,6,5
5844,treatment,0,6,6
5845,treatment,0,9,7
5846,treatment,2,12,8
5847,treatment,2,11,9
5848,treatment,0,4,10
5849,treatment,2,7,11
5850,treatment,0,8,12
5851,treatment,1,9,13
5852,treatment,1,13,14
5853,treatment,0,8,1
5854,treatment,0,8,2
5855,treatment,1,9,3
5856,treatment,2,10,4
5857,treatment,1,8,5
5858,treatment,0,4,6
5859,treatment,0,10,7
5860,treatment,0,10,8
5861,treatment,1,10,9
5862,treatment,0,9,10
5863,treatment,0,13,11
5864,treatment,1,8,12
5865,treatment,0,9,13
5866,treatment,1,10,14
5867,treatment,0,11,1
5868,treatment,0,7,2
5869,treatment,1,7,3
5870,treatment,1,10,4
5871,treatment,0,5,5
5872,treatment,0,8,6
5873,treatment,1,9,7
5874,treatment,0,7,8
5875,treatment,1,10,9
5876,treatment,2,10,10
5877,treatment,0,9,11
5878,treatment,1,7,12
5879,treatment,3,11,13
5880,treatment,1,6,14
5881,treatment,0,6,1
5882,treatment,1,9,2
5883,treatment,0,8,3
5884,treatment,1,9,4
5885,treatment,0,7,5
5886,treatment,0,9,6
5887,treatment,0,9,7
5888,treatment,1,9,8
5889,treatment,1,7,9
5890,treatment,0,7,10
5891,treatment,1,7,11
5892,treatment,1,8,12
5893,treatment,2,10,13
5894,treatment,4,9,14
5895,treatment,0,9,1
5896,treatment,0,8,2
5897,treatment,1,9,3
5898,treatment,0,9,4
5899,treatment,2,10,5
5900,treatment,1,8,6
5901,treatment,0,6,7
5902,treatment,0,5,8
5903,treatment,1,10,9
5904,treatment,0,6,10
5905,treatment,2,9,11
5906,treatment,1,9,12
5907,treatment,0,6,13
5908,treatment,1,7,14
5909,treatment,1,7,1
5910,treatment,4,10,2
5911,treatment,2,5,3
5912,treatment,2,10,4
5913,treatment,1,10,5
5914,treatment,3,11,6
5915,treatment,1,9,7
5916,treatment,1,7,8
5917,treatment,0,8,9
5918,treatment,2,8,10
5919,treatment,1,10,11
5920,treatment,0,8,12
5921,treatment,0,9,13
5922,treatment,1,11,14
5923,treatment,0,5,1
5924,treatment,0,9,2
5925,treatment,2,12,3
5926,treatment,0,6,4
5927,treatment,2,8,5
5928,treatment,2,11,6
5929,treatment,0,9,7
5930,treatment,1,11,8
5931,treatment,3,13,9
5932,treatment,1,7,10
5933,treatment,4,11,11
5934,treatment,1,6,12
5935,treatment,2,6,13
5936,treatment,0,9,14
5937,treatment,0,3,1
5938,treatment,0,9,2
5939,treatment,2,13,3
5940,treatment,1,11,4
5941,treatment,1,11,5
5942,treatment,1,8,6
5943,treatment,1,10,7
5944,treatment,1,9,8
5945,treatment,0,10,9
5946,treatment,2,6,10
5947,treatment,1,11,11
5948,treatment,0,11,12
5949,treatment,0,10,13
5950,treatment,1,10,14
5951,treatment,0,8,1
5952,treatment,1,10,2
5953,treatment,3,12,3
5954,treatment,1,11,4
5955,treatment,2,8,5
5956,treatment,1,5,6
5957,treatment,1,9,7
5958,treatment,1,12,8
5959,treatment,2,8,9
5960,treatment,3,9,10
5961,treatment,1,9,11
5962,treatment,0,5,12
5963,treatment,0,13,13
5964,treatment,1,6,14
5965,treatment,0,9,1
5966,treatment,2,12,2
5967,treatment,1,9,3
5968,treatment,2,9,4
5969,treatment,0,11,5
5970,treatment,2,9,6
5971,treatment,1,9,7
5972,treatment,0,6,8
5973,treatment,2,6,9
5974,treatment,2,5,10
5975,treatment,1,9,11
5976,treatment,1,8,12
5977,treatment,2,13,13
5978,treatment,2,10,14
5979,treatment,3,11,1
5980,treatment,0,3,2
5981,treatment,0,6,3
5982,treatment,1,5,4
5983,treatment,1,8,5
5984,treatment,0,11,6
5985,treatment,1,10,7
5986,treatment,0,4,8
5987,treatment,0,8,9
5988,treatment,0,9,10
5989,treatment,1,7,11
5990,treatment,3,8,12
