user_id,variant,arpu,day,time_on_site
1011,control,93.19,3,223.8
1012,control,83.03,4,214.6
1013,control,127.98,5,239.0
1014,control,244.91,6,146.1
1015,control,69.97,7,280.8
1016,control,31.85,8,201.1
1017,control,37.59,9,209.8
1018,control,33.97,10,193.3
1019,control,66.69,11,299.3
1020,control,217.76,12,122.0
1021,control,56.32,13,212.1
1022,control,120.1,14,145.3
1023,control,0,1,74.8
1024,control,157.04,2,200.1
1025,control,46.71,3,103.3
1026,control,35.62,4,89.2
1027,control,78.2,5,103.4
1028,control,144.35,6,132.1
1029,control,151.97,7,171.0
1030,control,28.54,8,116.7
1031,control,70.42,9,206.7
1032,control,144.39,10,110.8
1033,control,0,11,192.9
1034,control,213.05,12,110.5
1035,control,31.65,13,61.2
1036,control,174.06,14,149.5
1037,control,109.21,1,234.9
1038,control,69.84,2,233.6
1039,control,148.67,3,198.4
1040,control,98.55,4,135.6
1041,control,35.99,5,144.7
1042,control,97.74,6,144.7
1043,control,198.84,7,140.9
1044,control,6.06,8,233.4
1045,control,68.81,9,122.4
1046,control,155.16,10,186.5
1047,control,185.02,11,263.6
1048,control,170.19,12,185.9
1049,control,78.48,13,125.8
1050,control,70.39,14,139.3
1051,control,170.13,1,107.2
1052,control,43.51,2,39.7
1053,control,119.71,3,287.4
1054,control,19.7,4,197.1
1055,control,148.2,5,228.8
1056,control,219.14,6,195.0
1057,control,25.71,7,243.8
1058,control,16.95,8,200.6
1059,control,78.96,9,135.5
1060,control,30.63,10,254.7
1061,control,87.61,11,183.0
1062,control,27.36,12,157.0
1063,control,112.03,13,141.9
1064,control,130.52,14,209.8
1065,control,48.55,1,121.8
1066,control,229.43,2,85.1
1067,control,39.64,3,287.3
1068,control,134.14,4,215.3
1069,control,151.01,5,201.6
1070,control,83.63,6,197.1
1071,control,0,7,225.4
1072,control,48.45,8,257.6
1073,control,184.05,9,164.0
1074,control,95.87,10,182.3
1075,control,175.57,11,130.4
1076,control,0,12,210.8
1077,control,62.09,13,261.5
1078,control,29.56,14,171.3
1079,control,55.29,1,266.9
1080,control,23.3,2,221.2
1081,control,40.21,3,277.8
1082,control,99.26,4,230.4
1083,control,146.72,5,119.5
1084,control,87.99,6,34.2
1085,control,55.81,7,176.2
1086,control,41.48,8,171.8
1087,control,61.87,9,330.1
1088,control,169.22,10,231.5
1089,control,30.3,11,182.1
1090,control,69.41,12,250.6
1091,control,87.31,13,10
1092,control,0,14,137.0
1093,control,140.23,1,192.2
1094,control,0,2,212.4
1095,control,18.34,3,170.2
1096,control,0,4,272.6
1097,control,34.16,5,98.7
1098,control,166.13,6,240.8
1099,control,94.5,7,33.4
1100,control,197.34,8,152.3
1101,control,45.7,9,313.1
1102,control,8.68,10,107.5
1103,control,74.89,11,179.7
1104,control,171.87,12,138.6
1105,control,109.05,13,171.3
1106,control,217.38,14,230.7
1107,control,73.22,1,149.6
1108,control,98.3,2,82.3
1109,control,193.23,3,186.6
1110,control,170.2,4,208.6
1111,control,143.88,5,153.6
1112,control,23.08,6,259.4
1113,control,227.37,7,228.4
1114,control,28.25,8,245.6
1115,control,90.07,9,119.9
1116,control,200.98,10,205.7
1117,control,125.11,11,186.1
1118,control,164.91,12,269.1
1119,control,0,13,93.7
1120,control,44.66,14,259.1
1121,control,0,1,193.9
1122,control,79.61,2,148.3
1123,control,59.8,3,205.5
1124,control,156.74,4,136.7
1125,control,0,5,70.3
1126,control,21.16,6,261.7
1127,control,54.59,7,157.8
1128,control,165.6,8,200.0
1129,control,0,9,209.0
1130,control,148.62,10,195.1
1131,control,34.49,11,102.3
1132,control,186.59,12,218.6
1133,control,174.16,13,136.1
1134,control,85.61,14,229.4
1135,control,50.08,1,229.2
1136,control,14.26,2,15.9
1137,control,33.5,3,223.3
1138,control,161.26,4,109.7
1139,control,180.77,5,266.2
1140,control,113.41,6,122.0
1141,control,149.81,7,126.5
1142,control,33.98,8,145.6
1143,control,92.52,9,165.0
1144,control,229.24,10,235.6
1145,control,147.55,11,112.1
1146,control,234.36,12,234.6
1147,control,149.22,13,139.9
1148,control,110.83,14,172.8
1149,control,70.96,1,212.1
1150,control,63.16,2,93.3
1151,control,140.84,3,112.0
1152,control,61.88,4,189.0
1153,control,133.69,5,150.2
1154,control,189.65,6,138.2
1155,control,164.11,7,205.9
1156,control,70.59,8,116.9
1157,control,197.17,9,200.9
1158,control,52.2,10,221.2
1159,control,0,11,212.6
1160,control,139.43,12,149.8
1161,control,136.88,13,73.7
1162,control,0,14,228.7
1163,control,135.56,1,223.2
1164,control,175.22,2,109.8
1165,control,10.01,3,126.5
1166,control,28.35,4,145.8
1167,control,185.75,5,80.4
1168,control,164.53,6,177.1
1169,control,95.41,7,203.0
1170,control,91.6,8,111.9
1171,control,107.65,9,149.1
1172,control,93.92,10,221.2
1173,control,60.76,11,92.5
1174,control,196.93,12,200.7
1175,control,160.81,13,191.2
1176,control,121.74,14,168.3
1177,control,209.91,1,188.2
1178,control,122.56,2,133.9
1179,control,0,3,240.2
1180,control,0,4,251.2
1181,control,228.96,5,197.1
1182,control,64.8,6,139.1
1183,control,92.46,7,188.4
1184,control,138.99,8,118.1
1185,control,155.76,9,157.4
1186,control,86.38,10,204.6
1187,control,107.31,11,114.2
1188,control,166.59,12,195.8
1189,control,167.98,13,130.7
1190,control,58.07,14,169.4
1191,control,56.8,1,235.7
1192,control,288.89,2,130.5
1193,control,19.59,3,99.9
1194,control,157.94,4,251.1
1195,control,46.82,5,126.8
1196,control,67.94,6,94.8
1197,control,144.87,7,177.9
1198,control,136.98,8,243.0
1199,control,169.98,9,132.4
1200,control,100.32,10,147.1
1201,control,33.17,11,125.5
1202,control,119.82,12,63.6
1203,control,140.19,13,227.2
1204,control,223.51,14,193.3
1205,control,122.18,1,184.0
1206,control,13.36,2,271.3
1207,control,15.17,3,210.9
1208,control,20.77,4,272.0
1209,control,0,5,210.8
1210,control,86.24,6,65.4
1211,control,225.72,7,93.1
1212,control,127.35,8,278.9
1213,control,56.52,9,109.7
1214,control,0,10,194.0
1215,control,187.86,11,165.7
1216,control,66.18,12,172.6
1217,control,179.48,13,214.2
1218,control,83.3,14,131.5
1219,control,16.55,1,198.9
1220,control,135.89,2,142.8
1221,control,43.22,3,259.0
1222,control,155.42,4,237.3
1223,control,59.55,5,133.6
1224,control,163.2,6,238.3
1225,control,162.45,7,113.7
1226,control,122.14,8,115.8
1227,control,0,9,199.0
1228,control,64.71,10,227.9
1229,control,100.07,11,154.9
1230,control,134.59,12,209.9
1231,control,94.17,13,173.5
1232,control,170.28,14,165.7
1233,control,97.3,1,97.5
1234,control,115.96,2,143.2
1235,control,211.03,3,227.4
1236,control,167.85,4,269.9
1237,control,120.5,5,243.8
1238,control,85.2,6,76.1
1239,control,98.49,7,199.2
1240,control,74.08,8,164.7
1241,control,49.1,9,140.1
1242,control,89.84,10,130.0
1243,control,70.43,11,163.5
1244,control,232.27,12,50.4
1245,control,0,13,82.8
1246,control,81.8,14,260.4
1247,control,132.91,1,314.6
1248,control,7.88,2,151.1
1249,control,102.83,3,94.6
1250,control,0,4,132.9
1251,control,59.26,5,167.8
1252,control,136.35,6,125.0
1253,control,166.68,7,72.8
1254,control,206.57,8,143.2
1255,control,10.1,9,189.3
1256,control,227.81,10,152.3
1257,control,176.76,11,96.0
1258,control,235.82,12,175.0
1259,control,73.38,13,258.7
1260,control,190.41,14,199.0
1261,control,140.28,1,105.9
1262,control,16.49,2,198.9
1263,control,144.54,3,192.7
1264,control,29.42,4,156.6
1265,control,318.22,5,194.2
1266,control,104.26,6,137.7
1267,control,250.4,7,183.3
1268,control,56.24,8,257.0
1269,control,169.98,9,191.0
1270,control,189.44,10,41.5
1271,control,103.42,11,191.3
1272,control,113.16,12,326.2
1273,control,104.58,13,295.9
1274,control,96.46,14,183.2
1275,control,0,1,59.8
1276,control,58.69,2,283.1
1277,control,154.99,3,150.3
1278,control,0,4,168.9
1279,control,71.91,5,195.8
1280,control,61.0,6,152.5
1281,control,180.31,7,198.4
1282,control,142.71,8,196.6
1283,control,58.89,9,121.3
1284,control,115.22,10,213.3
1285,control,174.25,11,115.0
1286,control,108.64,12,201.2
1287,control,193.12,13,238.1
1288,control,0,14,183.6
1289,control,60.91,1,249.2
1290,control,62.68,2,192.9
1291,control,81.33,3,150.0
1292,control,24.24,4,138.5
1293,control,183.68,5,107.4
1294,control,17.31,6,77.0
1295,control,27.55,7,343.9
1296,control,79.64,8,192.7
1297,control,177.84,9,201.4
1298,control,153.58,10,210.5
1299,control,88.3,11,139.3
1300,control,228.92,12,164.3
1301,control,192.02,13,190.5
1302,control,135.78,14,165.4
1303,control,112.47,1,204.0
1304,control,128.48,2,170.9
1305,control,276.06,3,409.5
1306,control,217.68,4,166.1
1307,control,48.13,5,186.5
1308,control,144.58,6,253.6
1309,control,51.46,7,209.0
1310,control,94.88,8,129.2
1311,control,0,9,218.9
1312,control,171.71,10,275.2
1313,control,50.27,11,132.3
1314,control,29.21,12,205.9
1315,control,101.83,13,95.5
1316,control,158.68,14,70.9
1317,control,85.8,1,230.9
1318,control,134.07,2,193.7
1319,control,77.12,3,121.6
1320,control,106.17,4,233.2
1321,control,114.76,5,201.7
1322,control,207.48,6,96.0
1323,control,6.05,7,145.8
1324,control,82.42,8,183.2
1325,control,148.83,9,123.3
1326,control,10.98,10,41.0
1327,control,0,11,194.7
1328,control,80.93,12,179.1
1329,control,69.08,13,212.4
1330,control,0,14,214.4
1331,control,0,1,165.2
1332,control,7.39,2,223.8
1333,control,145.8,3,187.0
1334,control,0,4,255.6
1335,control,211.6,5,133.2
1336,control,0,6,124.7
1337,control,9.2,7,200.0
1338,control,98.87,8,290.3
1339,control,44.73,9,261.3
1340,control,0,10,220.4
1341,control,117.36,11,230.2
1342,control,108.2,12,179.3
1343,control,188.6,13,199.6
1344,control,16.08,14,45.3
1345,control,0,1,147.7
1346,control,0,2,150.6
1347,control,172.1,3,237.4
1348,control,28.94,4,166.6
1349,control,167.59,5,253.7
1350,control,126.85,6,263.1
1351,control,134.21,7,145.6
1352,control,121.97,8,186.3
1353,control,137.64,9,149.9
1354,control,0,10,307.4
1355,control,180.11,11,123.6
1356,control,140.86,12,241.6
1357,control,148.21,13,59.7
1358,control,82.51,14,208.2
1359,control,140.12,1,247.7
1360,control,188.08,2,67.4
1361,control,135.89,3,73.2
1362,control,166.25,4,202.7
1363,control,154.9,5,180.1
1364,control,62.97,6,195.1
1365,control,127.17,7,207.2
1366,control,0,8,205.2
1367,control,48.84,9,278.6
1368,control,90.69,10,248.1
1369,control,88.3,11,273.3
1370,control,232.25,12,115.8
1371,control,18.18,13,195.5
1372,control,95.14,14,237.7
1373,control,255.66,1,100.8
1374,control,98.27,2,190.0
1375,control,153.24,3,216.5
1376,control,103.91,4,163.3
1377,control,145.7,5,137.5
1378,control,174.64,6,187.4
1379,control,126.24,7,172.6
1380,control,90.03,8,231.3
1381,control,178.34,9,296.3
1382,control,109.65,10,239.5
1383,control,159.82,11,90.6
1384,control,62.56,12,173.2
1385,control,0,13,180.5
1386,control,163.89,14,105.9
1387,control,104.55,1,178.2
1388,control,87.98,2,116.6
1389,control,67.05,3,80.2
1390,control,191.83,4,290.0
1391,control,79.25,5,176.5
1392,control,155.68,6,161.0
1393,control,117.81,7,175.3
1394,control,156.33,8,81.9
1395,control,0,9,106.9
1396,control,45.92,10,97.9
1397,control,99.68,11,275.9
1398,control,10.74,12,63.3
1399,control,48.16,13,234.4
1400,control,88.56,14,193.1
1401,control,0,1,256.7
1402,control,54.01,2,191.0
1403,control,49.94,3,232.9
1404,control,0,4,182.8
1405,control,0,5,263.6
1406,control,72.58,6,172.0
1407,control,152.46,7,146.8
1408,control,41.87,8,130.8
1409,control,132.63,9,201.2
1410,control,241.18,10,105.1
1411,control,30.96,11,104.1
1412,control,1.74,12,253.2
1413,control,0,13,208.0
1414,control,133.97,14,266.9
1415,control,114.96,1,53.9
1416,control,60.59,2,201.7
1417,control,0,3,135.8
1418,control,161.67,4,164.2
1419,control,83.77,5,151.0
1420,control,174.04,6,240.6
1421,control,4.54,7,123.8
1422,control,250.34,8,26.3
1423,control,138.06,9,39.1
1424,control,192.04,10,231.5
1425,control,77.58,11,122.6
1426,control,36.6,12,147.5
1427,control,77.95,13,90.9
1428,control,138.68,14,34.4
1429,control,0,1,134.2
1430,control,332.02,2,152.6
1431,control,74.0,3,269.8
1432,control,126.46,4,216.1
1433,control,172.5,5,284.1
1434,control,37.6,6,95.6
1435,control,150.67,7,95.0
1436,control,149.61,8,172.1
1437,control,186.72,9,226.0
1438,control,244.06,10,203.0
1439,control,47.85,11,144.2
1440,control,285.16,12,154.2
1441,control,117.58,13,199.8
1442,control,0,14,179.6
1443,control,92.44,1,201.7
1444,control,104.43,2,159.7
1445,control,139.96,3,87.1
1446,control,207.66,4,178.0
1447,control,152.28,5,197.1
1448,control,90.41,6,180.9
1449,control,16.03,7,180.3
1450,control,224.81,8,168.7
1451,control,141.84,9,264.8
1452,control,197.02,10,236.2
1453,control,122.74,11,101.4
1454,control,107.87,12,171.0
1455,control,187.5,13,195.1
1456,control,127.71,14,183.1
1457,control,73.69,1,145.0
1458,control,143.8,2,179.7
1459,control,104.7,3,166.9
1460,control,49.61,4,188.8
1461,control,151.68,5,194.1
1462,control,68.61,6,210.3
1463,control,0,7,97.1
1464,control,153.42,8,100.4
1465,control,36.06,9,175.3
1466,control,92.85,10,183.3
1467,control,15.78,11,231.0
1468,control,32.9,12,170.9
1469,control,178.55,13,161.1
1470,control,87.96,14,290.5
1471,control,180.12,1,240.3
1472,control,128.86,2,145.8
1473,control,54.48,3,216.7
1474,control,190.86,4,206.9
1475,control,95.71,5,117.8
1476,control,193.69,6,168.3
1477,control,0,7,193.8
1478,control,173.22,8,192.3
1479,control,87.65,9,233.3
1480,control,199.6,10,245.8
1481,control,91.75,11,263.9
1482,control,253.35,12,193.6
1483,control,37.2,13,204.7
1484,control,139.81,14,241.9
1485,control,56.39,1,193.9
1486,control,150.2,2,171.0
1487,control,195.06,3,171.2
1488,control,326.14,4,174.4
1489,control,114.94,5,130.9
1490,control,45.66,6,144.7
1491,control,94.09,7,170.4
1492,control,51.86,8,237.8
1493,control,251.57,9,157.8
1494,control,52.39,10,242.8
1495,control,136.03,11,258.8
1496,control,222.6,12,163.3
1497,control,182.25,13,105.6
1498,control,220.89,14,169.2
1499,control,241.17,1,199.6
1500,control,134.59,2,132.3
1501,control,0,3,100.0
1502,control,131.44,4,149.2
1503,control,210.58,5,125.3
1504,control,157.03,6,167.8
1505,control,138.57,7,151.7
1506,control,71.59,8,186.8
1507,control,0,9,161.2
1508,control,10.05,10,211.0
1509,control,157.95,11,102.6
1510,control,83.0,12,226.2
1511,control,70.53,13,151.3
1512,control,47.81,14,198.5
1513,control,182.62,1,82.8
1514,control,118.7,2,141.4
1515,control,127.89,3,290.5
1516,control,147.26,4,152.1
1517,control,137.67,5,178.8
1518,control,35.66,6,111.6
1519,control,89.76,7,106.5
1520,control,182.59,8,52.0
1521,control,179.18,9,127.4
1522,control,120.33,10,102.4
1523,control,118.72,11,187.8
1524,control,170.37,12,172.3
1525,control,332.93,13,180.3
1526,control,116.44,14,160.4
1527,control,5.42,1,253.8
1528,control,0,2,104.9
1529,control,0,3,135.8
1530,control,122.41,4,230.1
1531,control,235.39,5,249.3
1532,control,96.31,6,134.6
1533,control,47.84,7,244.5
1534,control,130.92,8,130.5
1535,control,58.91,9,39.1
1536,control,145.28,10,181.6
1537,control,90.4,11,205.9
1538,control,86.01,12,122.7
1539,control,124.0,13,210.3
1540,control,68.84,14,154.3
1541,control,100.15,1,202.6
1542,control,121.35,2,99.4
1543,control,111.91,3,190.6
1544,control,0,4,212.3
1545,control,0,5,215.6
1546,control,0,6,272.2
1547,control,0,7,253.2
1548,control,129.4,8,228.0
1549,control,0,9,140.5
1550,control,232.73,10,265.6
1551,control,71.77,11,168.7
1552,control,0,12,253.1
1553,control,6.36,13,131.7
1554,control,186.98,14,159.0
1555,control,180.12,1,191.7
1556,control,78.93,2,89.6
1557,control,112.89,3,133.1
1558,control,188.59,4,117.9
1559,control,243.83,5,139.1
1560,control,129.83,6,160.9
1561,control,90.96,7,234.2
1562,control,51.88,8,148.4
1563,control,160.32,9,285.2
1564,control,85.24,10,190.7
1565,control,58.56,11,108.2
1566,control,64.93,12,108.5
1567,control,162.98,13,221.1
1568,control,137.31,14,137.4
1569,control,191.34,1,129.7
1570,control,79.88,2,213.9
1571,control,5.7,3,138.6
1572,control,3.8,4,57.8
1573,control,21.62,5,254.2
1574,control,106.45,6,235.3
1575,control,273.07,7,125.5
1576,control,86.64,8,146.0
1577,control,182.27,9,202.5
1578,control,18.67,10,166.6
1579,control,13.76,11,134.5
1580,control,203.65,12,182.9
1581,control,170.88,13,300.8
1582,control,143.27,14,169.6
1583,control,0,1,224.6
1584,control,50.88,2,125.7
1585,control,13.88,3,168.3
1586,control,205.21,4,204.9
1587,control,1.67,5,187.5
1588,control,58.42,6,241.0
1589,control,98.15,7,211.2
1590,control,65.1,8,100.6
1591,control,101.58,9,270.4
1592,control,134.36,10,112.0
1593,control,48.59,11,118.0
1594,control,61.0,12,98.5
1595,control,104.87,13,213.9
1596,control,87.66,14,147.6
1597,control,30.57,1,109.8
1598,control,178.15,2,181.6
1599,control,107.7,3,187.8
1600,control,227.39,4,286.6
1601,control,109.87,5,62.5
1602,control,90.05,6,221.1
1603,control,198.37,7,100.8
1604,control,61.65,8,257.2
1605,control,44.69,9,236.5
1606,control,141.86,10,177.5
1607,control,112.8,11,108.4
1608,control,122.39,12,73.9
1609,control,45.77,13,181.3
1610,control,9.54,14,239.9
1611,control,35.02,1,164.2
1612,control,165.77,2,199.3
1613,control,87.83,3,148.7
1614,control,123.2,4,198.1
1615,control,192.43,5,108.9
1616,control,101.93,6,136.3
1617,control,106.88,7,378.5
1618,control,0,8,347.0
1619,control,219.18,9,242.2
1620,control,116.55,10,219.8
1621,control,228.0,11,118.2
1622,control,0,12,159.0
1623,control,56.26,13,107.0
1624,control,156.25,14,104.5
1625,control,142.48,1,187.0
1626,control,63.17,2,192.5
1627,control,7.2,3,112.0
1628,control,90.56,4,288.3
1629,control,280.22,5,118.1
1630,control,148.43,6,165.9
1631,control,161.73,7,152.4
1632,control,0,8,144.0
1633,control,0,9,65.7
1634,control,21.05,10,246.3
1635,control,109.22,11,227.4
1636,control,105.18,12,178.1
1637,control,66.07,13,275.7
1638,control,47.25,14,179.0
1639,control,358.12,1,256.3
1640,control,122.03,2,168.3
1641,control,139.88,3,177.1
1642,control,150.7,4,136.6
1643,control,11.55,5,151.6
1644,control,80.2,6,228.8
1645,control,171.88,7,89.5
1646,control,187.79,8,236.5
1647,control,103.27,9,130.5
1648,control,95.67,10,220.6
1649,control,50.05,11,187.8
1650,control,84.52,12,182.7
1651,control,64.24,13,185.0
1652,control,63.64,14,210.9
1653,control,99.49,1,244.3
1654,control,80.29,2,274.4
1655,control,140.27,3,279.1
1656,control,120.06,4,159.4
1657,control,40.66,5,166.6
1658,control,103.06,6,198.9
1659,control,243.59,7,290.3
1660,control,50.95,8,175.7
1661,control,157.0,9,47.5
1662,control,55.37,10,179.9
1663,control,0,11,184.1
1664,control,36.05,12,174.6
1665,control,0,13,217.1
1666,control,180.09,14,183.6
1667,control,75.41,1,66.5
1668,control,99.51,2,83.3
1669,control,188.65,3,204.0
1670,control,186.52,4,230.1
1671,control,128.28,5,292.4
1672,control,0,6,128.7
1673,control,43.16,7,160.3
1674,control,72.27,8,186.1
1675,control,59.55,9,156.4
1676,control,173.94,10,118.2
1677,control,110.23,11,142.9
1678,control,206.67,12,258.0
1679,control,94.9,13,257.2
1680,control,178.45,14,10
1681,control,0,1,157.1
1682,control,251.62,2,182.9
1683,control,170.99,3,204.8
1684,control,176.96,4,152.4
1685,control,142.28,5,144.4
1686,control,108.86,6,222.6
1687,control,46.5,7,168.5
1688,control,292.39,8,99.8
1689,control,105.02,9,217.2
